trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,introduction.started,text.started,key_resp.started,introduction.stopped,key_resp.keys,key_resp.rt,key_resp.duration,trial.started,letter_grid.started,trial.stopped,response_routine.started,response.started,response_routine.stopped,response.keys,response.rt,response.duration,participant,session,date,expName,psychopyVersion,frameRate,expStart,
58,0,58,0,332.4409279001411,,,,,,,,,332.4251187001355,332.4409279001411,332.92191600007936,332.9219514001161,332.9388371000532,337.92774410010315,"['k', 'n', 'a', 'v']","[0.984936400083825, 1.2488712000194937, 1.4323064000345767, 2.330839900067076]","[0.16252520005218685, 0.1396356001496315, 0.21206950000487268, 0.19845829997211695]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
59,0,59,0,337.94664900004864,,,,,,,,,337.930845099967,337.94664900004864,338.42868150002323,338.4287306999322,338.4447135999799,343.4167406000197,"['y', 'n', 'i', 'u', 'k']","[0.837076700059697, 1.2916715999599546, 1.578460399992764, 1.8809070000424981, 2.930499800015241]","[0.15929479990154505, 0.17102390015497804, 0.1435736999846995, 0.12306799995712936, 0.18128110002726316]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
60,0,60,0,343.4334253000561,,,,,,,,,343.41971189994365,343.4334253000561,343.91762299998663,343.9176604000386,343.9342861000914,348.9230758000631,"['f', 'm', 'n', 'o', 'w']","[2.3499889001250267, 2.600974400062114, 2.9218856999650598, 3.1489045000635087, 3.8883734000846744]","[0.1811309999320656, 0.143429399933666, 0.12571809999644756, 0.19421210000291467, 0.17499400000087917]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
61,0,61,0,348.9411643000785,,,,,,,,,348.9265491999686,348.9411643000785,349.4235082999803,349.4235472001601,349.43992520007305,354.41220290004276,"['u', 'q', 'd', 'j']","[1.080755600007251, 2.131197900045663, 2.604981000069529, 3.3116824000608176]","[0.1385385999456048, 0.20573499985039234, 0.24029739992693067, 0.14149569999426603]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
62,0,62,0,354.4314642001409,,,,,,,,,354.41585330013186,354.4314642001409,354.91266010003164,354.91268700012006,354.92919469997287,359.9187116001267,"['s', 't', 'z', 'e', 'd']","[0.8030356999952346, 1.2873092000372708, 2.0863318000920117, 2.565684499917552, 3.560930199921131]","[0.22326279990375042, 0.20830619987100363, 0.23390370002016425, 0.2351208000909537, 0.16386199998669326]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
63,0,63,0,359.93802720005624,,,,,,,,,359.9216060000472,359.93802720005624,360.4190626000054,360.41909800004214,360.43548159999773,365.4247584999539,"['y', 'h', 'w', 'n']","[1.2608741999138147, 1.542523599928245, 2.0195959999691695, 2.45444029988721]","[0.1285695000551641, 0.14251730008982122, 0.21066479990258813, 0.16603310010395944]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
64,0,64,0,365.44297119998373,,,,,,,,,365.42872030008584,365.44297119998373,365.9252158999443,365.92527200002223,365.9421238999348,370.91408429993317,"['w', 'e', 'u', 'a']","[0.9868560000322759, 1.3453664002008736, 1.7555194001179188, 2.027929900214076]","[0.2273699000943452, 0.19793469994328916, 0.19101929990574718, 0.24127509980462492]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
65,0,65,0,370.9327287999913,,,,,,,,,370.9171951999888,370.9327287999913,371.4147836000193,371.4148322001565,371.4311987000983,376.4200210000854,"['n', 'u', 'w', 'i']","[1.1424035001546144, 1.4271913000848144, 1.781035500112921, 2.1099906000308692]","[0.13298169989138842, 0.11800689995288849, 0.19883939996361732, 0.20626400015316904]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
66,0,66,0,376.43786880001426,,,,,,,,,376.4238148999866,376.43786880001426,376.9207935000304,376.92084429995157,376.93733360012993,381.9256263000425,"['g', 'w', 'o', 'h']","[1.4446000000461936, 1.8068623999133706, 2.122928600059822, 2.46831570006907]","[0.2724388998467475, 0.20447970018722117, 0.3072102000005543, 0.16153129981830716]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
67,0,67,0,381.9468179999385,,,,,,,,,381.92903380002826,381.9468179999385,382.4263802000787,382.42643680004403,382.44361150008626,387.41560900001787,"['a', 'd', 'n', 'u', 'w']","[0.9146060000639409, 1.335204100003466, 1.693724700016901, 2.0019968999549747, 2.5227616999763995]","[0.2213216999080032, 0.23626150004565716, 0.14486419991590083, 0.13867529993876815, 0.23801760002970695]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
68,0,68,0,387.43342599994503,,,,,,,,,387.41926739993505,387.43342599994503,387.91606339998543,387.916096100118,387.93281070003286,392.9211345000658,"['v', 'g', 'j', 't']","[0.9370363000780344, 1.6460867000278085, 2.0091919999103993, 2.3140179000329226]","[0.20293069980107248, 0.2070935999508947, 0.15818110015243292, 0.197759399889037]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
69,0,69,0,392.94016610016115,,,,,,,,,392.92431990010664,392.94016610016115,393.4220019001514,393.4220565999858,393.43822690006346,398.4282772000879,"['t', 'z', 'i', 'e']","[1.7800095998682082, 2.711928299861029, 3.1219605000223964, 3.474304399918765]","[0.2148221000097692, 0.231966300169006, 0.22818419989198446, 0.20744000002741814]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
70,0,70,0,398.4488429001067,,,,,,,,,398.43161040009,398.4488429001067,398.9281810000539,398.9282347999979,398.94496079999954,403.9177248000633,"['s', 'o', 'm', 'j']","[0.6139365001581609, 0.8767143001314253, 1.3474463999737054, 1.6761541001033038]","[0.18150389986112714, 0.3003626000136137, 0.17122280015610158, 0.1292419999372214]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
71,0,71,0,403.9357370000798,,,,,,,,,403.92116230004467,403.9357370000798,404.41817459999584,404.4182099001482,404.43426940008067,409.42322350014,"['d', 'd', 'x', 'j', 'k']","[1.540042799897492, 1.8198895000386983, 2.6327634998597205, 3.3507125000469387, 4.077789000002667]","[0.16463250014930964, 0.16682369983755052, 0.2408615001477301, 0.162709099939093, 0.1822120000142604]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
72,0,72,0,409.44443020015024,,,,,,,,,409.4263099001255,409.44443020015024,409.92378980014473,409.92382799996994,409.9412551999558,414.9124388000928,"['p', 'm', 'z', 's', 'o']","[1.4261065998580307, 1.8430596999824047, 2.756380300037563, 3.111052199965343, 3.594049100065604]","[0.21357270004227757, 0.18776550004258752, 0.20689839986152947, 0.2435598000884056, 0.18196169985458255]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
73,0,73,0,414.9301649001427,,,,,,,,,414.91497569996864,414.9301649001427,415.4125052001327,415.4125374001451,415.42873940011486,420.4189232001081,"['p', 'j', 'p', 'y', 't']","[1.3944278999697417, 2.872870200080797, 3.1936617998871952, 3.4543113000690937, 3.8007473999168724]","[0.18872809992171824, 0.2770797999110073, 0.2534034000709653, 0.13166549988090992, 0.21207110001705587]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
74,0,74,0,420.43856559996493,,,,,,,,,420.4224350999575,420.43856559996493,420.91882529994473,420.9188564000651,420.93577229999937,425.92412640014663,"['o', 'j', 'f', 'f', 'w']","[1.2003479001577944, 1.7851452000904828, 2.5105286000762135, 2.7030776999890804, 3.004066100111231]","[0.17683389992453158, 0.13459290005266666, 0.11583520006388426, 0.1725449999794364, 0.20356789999641478]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
75,0,75,0,425.9422733001411,,,,,,,,,425.9279310000129,425.9422733001411,426.4255311000161,426.4255733001046,426.4414900999982,431.4145925999619,"['c', 'j', 'i', 'n', 't']","[1.7221083999611437, 2.1144087000284344, 2.3636671998538077, 2.587394200032577, 2.9664135000202805]","[0.1942912999074906, 0.1882783998735249, 0.1918460000306368, 0.13477199990302324, 0.20360319991596043]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
76,0,76,0,431.4321200000122,,,,,,,,,431.41753170010634,431.4321200000122,431.9146948000416,431.91473009996116,431.93073859997094,436.9186855000444,"['k', 'c', 'o', 'o', 'i', 'w', 'd']","[1.144810400204733, 1.6201293000485748, 2.089811500161886, 2.2818710000719875, 2.668407900026068, 3.167261000024155, 4.194209900218993]","[0.13080199994146824, 0.21167300012893975, 0.10103160003200173, 0.1225741000380367, 0.1533842000644654, 0.21961480006575584, None]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
77,0,77,0,436.9354121000506,,,,,,,,,436.92012979998253,436.9354121000506,437.4204591999296,437.42051740013994,437.4369808000047,442.4258663000073,"['k', 'v', 'e', 'd', 'x']","[1.268817399861291, 1.7644501000177115, 2.1474769997876137, 2.495262499898672, 3.838099099928513]","[0.14109360007569194, 0.24097589985467494, 0.18321990012191236, 0.2083487999625504, 0.21224320004694164]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
78,0,78,0,442.4438585001044,,,,,,,,,442.42944810003974,442.4438585001044,442.92645100015216,442.9264744000975,442.9426887000445,447.91528149996884,"['f', 'l', 's', 't', 'c', 'x']","[1.6867577999364585, 2.1329051998909563, 2.3559395999182016, 2.719604500103742, 3.259988199919462, 3.933819399913773]","[0.17111030011437833, 0.16605230001732707, 0.20526510011404753, 0.1841170999687165, 0.2827835001517087, 0.19463110016658902]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
79,0,79,0,447.9342753000092,,,,,,,,,447.9196234000847,447.9342753000092,448.41691750008613,448.4169680001214,448.43236860004254,453.4214634001255,"['k', 'w', 'f', 'b', 't']","[1.1512968998868018, 2.3954326999373734, 3.255653099855408, 3.5730233998037875, 4.0273418999277055]","[0.1429608000908047, 0.21373369987122715, 0.18172290013171732, 0.09350499999709427, 0.20021310006268322]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
80,0,80,0,453.4410699000582,,,,,,,,,453.4248323000502,453.4410699000582,453.92224880005233,453.922299799975,453.93912909994833,458.9269564000424,"['x', 'j', 'p', 't']","[1.4048784000333399, 2.0629114999901503, 2.4184289001859725, 3.018294900190085]","[0.24931730004027486, 0.24856640002690256, 0.20455069979652762, 0.19322019978426397]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
81,0,81,0,458.94334629992954,,,,,,,,,458.9287297001574,458.94334629992954,459.411868999945,459.41189779993147,459.4271895000711,464.41693790000863,"['l', 'k', 't', 'x', 'p']","[1.334198399912566, 1.6144254000391811, 2.21736459992826, 2.9091823999769986, 3.2850969000719488]","[0.14729430014267564, 0.11221249983645976, 0.19051770004443824, 0.21830069995485246, 0.20373269985429943]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
82,0,82,0,464.436911100056,,,,,,,,,464.42053769994527,464.436911100056,464.91812540008686,464.9181618001312,464.93419239996,469.9230663999915,"['a', 'z', 'i', 'u', 'v']","[0.9198916000314057, 1.5355141998734325, 2.216268999967724, 2.5871369000524282, 3.2027926000300795]","[0.21003560000099242, 0.4251952001359314, 0.26572109991684556, 0.1781468999106437, 0.2180285998620093]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
83,0,83,0,469.94095519999973,,,,,,,,,469.92543129995465,469.94095519999973,470.42450050008483,470.4245492001064,470.44005560013466,475.4125906000845,"['n', 'e', 'o', 'f', 'c']","[1.0305131999775767, 1.5878341000061482, 1.8586390998680145, 2.1214775999542326, 2.8433588999323547]","[0.18586289999075234, 0.22427769983187318, 0.20010920008644462, 0.20521680009551346, 0.20214139996096492]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
84,0,84,0,475.43277060007676,,,,,,,,,475.41591300000437,475.43277060007676,475.91304889996536,475.91312859999016,475.9296474000439,480.9183344999328,"['k', 'c', 'p', 's']","[0.9610178999137133, 2.0532044998835772, 2.4046487000305206, 2.7552096000872552]","[0.1291718001011759, 0.2212695002090186, 0.23668459989130497, 0.28112119995057583]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
85,0,85,0,480.93760960013606,,,,,,,,,480.9216355001554,480.93760960013606,481.4199437000789,481.41998470015824,481.43651730008423,486.4252206000965,"['c', 'b', 's', 'l']","[1.4557467000558972, 1.7094511000905186, 1.9363462999463081, 2.186788700055331]","[0.26662219990976155, 0.15233669988811016, 0.20299680018797517, 0.1581079000607133]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
86,0,86,0,486.4435302000493,,,,,,,,,486.42859090003185,486.4435302000493,486.92573949997313,486.9257763000205,486.94188609998673,491.913057200145,"['i', 'k', 'p', 'f']","[1.0442693000659347, 1.2902478999458253, 1.672381800133735, 2.1072001999709755]","[0.12347209989093244, 0.09536150004714727, 0.1266959998756647, 0.17486590007320046]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
87,0,87,0,491.92987500014715,,,,,,,,,491.9150012000464,491.92987500014715,492.4142812001519,492.4143050001003,492.4302197000943,497.4203173001297,"['m', 't', 't', 'w', 'l']","[0.9615074000321329, 1.5629678000696003, 2.8064558999612927, 3.154910100158304, 3.4106153999455273]","[0.13838190003298223, 0.21769479988142848, 0.2364988001063466, 0.21112489979714155, 0.18334790016524494]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
88,0,88,0,497.4391380001325,,,,,,,,,497.4242362999357,497.4391380001325,497.92094029998407,497.92097959993407,497.93702089996077,502.9254715000279,"['s', 'b', 'd', 'q']","[0.6732948001008481, 1.0525126999709755, 1.3783951001241803, 2.0836392999626696]","[0.20800109999254346, 0.13187630008906126, 0.2635514000430703, 0.24144800007343292]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
89,0,89,0,502.9422119001392,,,,,,,,,502.92753430013545,502.9422119001392,503.4263067001011,503.4263480999507,503.44350780011155,508.4155031000264,"['u', 'n', 't', 'k', 'o']","[0.7867062999866903, 1.2653757999651134, 1.7127121998928487, 2.0499732999596745, 2.7546563998330384]","[0.16454480006359518, 0.16167209995910525, 0.24578270013444126, 0.14771299995481968, 0.20101060019806027]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
90,0,90,0,508.43559230002575,,,,,,,,,508.419377299957,508.43559230002575,508.9165350999683,508.91656480007805,508.9322832999751,513.9222953000572,"['f', 'v', 'l', 'i', 'w', 'd']","[1.0923737999983132, 1.4359764999244362, 1.6471541998907924, 1.9166875998489559, 2.742674299981445, 4.630068599944934]","[0.19708049995824695, 0.20794530003331602, 0.3883213000372052, 0.13615830009803176, 0.24914860003627837, 0.28569329995661974]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
91,0,91,0,513.9393343001138,,,,,,,,,513.9260333999991,513.9393343001138,514.4224460001569,514.4224934000522,514.4386609999929,519.4271691001486,"['d', 'm', 'x', 'u', 'v']","[1.380602000048384, 1.6970358001999557, 2.6200212000403553, 3.079817800084129, 3.6509941001422703]","[0.2148605000693351, 0.17419739998877048, 0.23289120011031628, 0.1499594000633806, 0.214495699852705]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
92,0,92,0,519.4433250001166,,,,,,,,,519.4283839999698,519.4433250001166,519.9280372001231,519.9280735000502,519.9447977000382,524.9170909000095,"['f', 'd', 'x', 'l']","[1.0073444999288768, 1.3861554998438805, 3.129481100011617, 3.429091600002721]","[0.20237069996073842, 0.2021828000433743, 0.2368494998663664, 0.21143729984760284]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
93,0,93,0,524.9337983001024,,,,,,,,,524.9205579999834,524.9337983001024,525.4180238000117,525.4180960000958,525.433843600098,530.4234397001565,"['g', 'x', 'h', 'h']","[1.0857430999167264, 1.7860983998980373, 2.3334212000481784, 2.536286599934101]","[0.18608879996463656, 0.22813920001499355, 0.10816289996728301, 0.12200210010632873]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
94,0,94,0,530.442675099941,,,,,,,,,530.4262167001143,530.442675099941,530.9236580999568,530.9237081001047,530.9406359000131,535.9126794999465,"['v', 'n', 'r', 'i']","[0.9307868999894708, 1.1999294001143426, 1.915420399978757, 2.157987100072205]","[0.21648639999330044, 0.16814439999870956, 0.23004489997401834, 0.17165829986333847]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
95,0,95,0,535.932016500039,,,,,,,,,535.915999900084,535.932016500039,536.4137828000821,536.4138218001463,536.429396300111,541.4186146999709,"['y', 'g', 'l', 's']","[1.0682847001589835, 1.434156300034374, 1.6461615001317114, 1.8351563999895006]","[0.15787669993005693, 0.21106490003876388, 0.18743809987790883, 0.19948970014229417]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
96,0,96,0,541.4394688999746,,,,,,,,,541.421855899971,541.4394688999746,541.919495300157,541.9195292999502,541.9355307000224,546.9249011999927,"['e', 'i', 'g', 'd']","[1.0681929998099804, 1.7920958998147398, 2.1354020999278873, 2.524182799970731]","[0.21876310021616518, 0.1754882000386715, 0.20498430007137358, 0.2149263999890536]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
97,0,97,0,546.9433147001546,,,,,,,,,546.9277018001303,546.9433147001546,547.4252675999887,547.4254177999683,547.4423785000108,552.4142130999826,"['i', 's', 'm', 'j']","[0.6240779999643564, 0.8259423999115825, 1.1513994000852108, 1.8819335999432951]","[0.15080290008336306, 0.16285030008293688, 0.1954275998286903, 0.11617020005360246]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
98,0,98,0,552.4335473000538,,,,,,,,,552.4180348000955,552.4335473000538,552.9140635000076,552.9140876000747,552.9306948999874,557.9201752000954,"['n', 'm', 'x', 'm']","[1.099316299892962, 1.3444749999325722, 2.166860400000587, 2.515497799962759]","[0.12301760003902018, 0.13997250003740191, 0.21688469988293946, 0.15485910000279546]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
99,0,99,0,557.9413169999607,,,,,,,,,557.9227259999607,557.9413169999607,558.4212223000359,558.4212710000575,558.4375480001327,563.4259440000169,"['w', 'x', 'd', 'h', 'd']","[0.8892861001659185, 1.642788200173527, 2.076391600072384, 2.3485934000927955, 4.116908600088209]","[0.22131019993685186, 0.2482239999808371, 0.23662610002793372, 0.184116099961102, 0.22355129988864064]",438452,001,2024-11-17_13h41.02.717,WholeReportMethod,2024.1.5,None,2024-11-17 13h41.09.510689 +0530,
